id_commande,id_client,date_commande,montant_total
15545,8101,2024-05-11,32053.39
15546,6034,2022-03-17,23902.87
15547,6779,2022-05-04,4478.61
15548,152,2024-12-25,19762.78
15549,8258,2023-02-19,10090.22
15550,1110,2023-03-06,5945.83
15551,4247,2023-04-03,14348.89
15552,5303,2024-06-07,9314.77
15553,2908,2022-05-04,23388.92
15554,5244,2024-09-20,25785.17
15555,7018,2024-11-08,9971.47
15556,4074,2022-04-16,3268.55
15557,5638,2023-09-05,19210.41
15558,3322,2024-02-11,4747.54
15559,3385,2023-05-09,4534.0
15560,4002,2022-11-05,27411.14
15561,5892,2023-09-08,16031.27
15562,4570,2022-10-11,11049.93
15563,7407,2023-10-20,24366.85
15564,5555,2022-04-20,17669.92
15565,5191,2022-06-07,1580.58
15566,7709,2023-11-22,14213.78
15567,2187,2024-12-22,18287.48
15568,3152,2024-04-04,3912.81
15569,3319,2022-01-16,8231.07
15570,4413,2022-12-07,4870.83
15571,7602,2022-10-25,9575.4
15572,6186,2022-07-01,20762.11
15573,8608,2022-08-14,13473.58
15574,2633,2024-03-09,20553.84
15575,6191,2024-11-13,14989.62
15576,4112,2024-08-05,15604.58
15577,6848,2024-09-12,13452.3
15578,3533,2023-01-04,2303.56
15579,403,2024-08-19,11725.94
15580,9118,2023-03-05,5490.03
15581,4573,2023-12-07,36832.07
15582,9180,2024-08-19,5765.45
15583,3038,2024-06-28,22556.83
15584,8628,2024-04-26,7216.19
15585,9352,2022-07-16,33205.42
15586,2013,2023-01-23,19097.56
15587,2931,2022-11-14,6720.14
15588,1480,2023-07-29,1457.02
15589,3653,2022-12-26,16473.91
15590,8363,2022-10-13,29365.16
15591,6419,2022-01-02,10571.05
15592,5711,2023-01-15,6353.08
15593,9499,2023-05-08,3880.12
15594,1554,2023-05-29,9919.2
15595,5907,2024-10-24,8338.25
15596,5599,2023-07-17,17399.8
15597,4559,2024-01-24,20579.36
15598,8834,2022-05-12,11775.93
15599,5215,2022-12-03,26967.2
15600,3917,2024-12-21,7574.16
15601,4281,2022-06-25,5909.08
15602,839,2022-01-08,18342.49
15603,5688,2023-04-21,14080.86
15604,3681,2024-04-03,15734.54
15605,3327,2022-02-27,10468.91
15606,8276,2022-11-21,19670.36
15607,7064,2022-11-05,23057.21
15608,3126,2024-08-30,2508.71
15609,4961,2023-10-31,8920.68
15610,5053,2022-01-19,2148.09
15611,9496,2024-07-03,7420.41
15612,5903,2024-02-18,8577.35
15613,1643,2024-06-26,3308.34
15614,8254,2024-05-23,10042.06
15615,2282,2024-06-13,14853.98
15616,3190,2022-07-09,7743.9
15617,6008,2022-10-30,4036.94
15618,8594,2022-05-03,31709.62
15619,2829,2024-05-05,13609.69
15620,8786,2024-04-15,8571.15
15621,6324,2023-10-05,11395.61
15622,3446,2023-08-22,6997.98
15623,7181,2023-09-03,28234.69
15624,829,2024-03-02,6536.66
15625,8819,2024-12-08,14187.76
15626,3456,2022-12-25,10056.29
15627,9448,2022-02-11,13725.89
15628,5923,2022-12-15,2789.22
15629,2902,2024-06-18,11425.6
15630,9798,2024-12-02,37146.12
15631,6473,2023-08-16,14955.68
15632,3498,2024-08-14,4287.84
15633,3430,2024-03-15,6080.1
15634,6499,2022-06-09,20407.4
15635,4000,2023-02-19,32258.14
15636,9079,2022-02-03,14673.96
15637,6348,2023-08-25,14765.29
15638,1690,2022-03-27,15931.76
15639,2584,2024-08-18,19567.02
15640,2495,2024-03-18,800.84
15641,234,2024-11-18,6681.4
15642,3400,2023-04-28,20450.05
15643,5106,2024-04-09,13096.68
15644,8448,2022-04-11,23376.85
15645,8186,2023-08-05,14623.8
15646,9355,2023-07-31,31822.99
15647,1480,2022-06-15,4500.5
15648,3925,2024-06-06,17379.05
15649,3647,2023-06-05,25953.64
15650,3748,2022-03-12,20191.24
15651,1001,2022-07-14,9638.19
15652,6361,2022-07-20,17349.8
15653,3849,2024-04-23,25214.99
15654,7071,2024-02-08,5162.31
15655,2355,2023-01-02,29833.28
15656,4492,2024-12-09,1904.52
15657,5213,2024-01-14,32198.26
15658,1186,2023-09-19,10071.84
15659,44,2023-08-18,26055.69
15660,5428,2024-12-28,17996.06
15661,6200,2024-07-18,8288.01
15662,2668,2022-11-08,19174.9
15663,1245,2023-12-22,0.0
15664,31,2022-08-02,4485.6
15665,5116,2024-11-13,25173.57
15666,6996,2024-12-15,8586.94
15667,597,2022-06-13,20264.32
15668,6793,2024-02-23,11836.06
15669,986,2022-03-31,33232.53
15670,6382,2023-01-10,14430.45
15671,4853,2022-01-13,19970.2
15672,9686,2024-05-07,8437.94
15673,1703,2022-02-06,20674.99
15674,4291,2024-06-24,24613.95
15675,3265,2023-11-19,22227.31
15676,1736,2024-11-12,271.22
15677,2198,2024-02-17,30722.42
15678,4546,2023-10-02,9431.46
15679,392,2022-05-29,32994.13
15680,6372,2024-05-02,11631.58
15681,8941,2024-10-03,24643.24
15682,5234,2023-08-13,6499.51
15683,3619,2024-08-21,15514.77
15684,1248,2022-10-30,11380.26
15685,5721,2024-05-31,18420.52
15686,2912,2022-04-25,7999.18
15687,2505,2023-07-15,13205.47
15688,8599,2023-03-10,12323.41
15689,5678,2023-02-04,15503.25
15690,4166,2023-06-29,17965.05
15691,7552,2022-01-29,25082.96
15692,1109,2022-06-06,8935.04
15693,7604,2022-02-01,5698.62
15694,8452,2022-12-18,14888.99
15695,393,2024-02-07,17856.65
15696,3996,2022-12-12,15487.73
15697,5670,2022-02-22,6822.76
15698,6974,2022-03-04,2070.09
15699,7283,2024-06-07,15943.89
15700,4139,2022-07-13,3120.7
15701,3834,2023-11-27,16486.15
15702,3264,2023-04-01,12487.91
15703,8186,2022-09-07,26987.57
15704,4174,2022-06-15,14408.8
15705,9420,2024-07-21,14430.86
15706,5847,2023-10-11,5062.27
15707,1082,2023-06-08,10117.13
15708,9223,2022-12-16,6354.62
15709,4796,2022-12-06,3903.41
15710,2566,2022-12-31,14984.17
15711,2948,2022-01-12,13329.01
15712,8993,2024-11-05,8192.81
15713,5842,2022-05-28,3950.82
15714,780,2023-01-06,20867.61
15715,9610,2024-11-08,11139.07
15716,2273,2023-12-27,6258.2
15717,7217,2022-08-15,18395.22
15718,8971,2024-03-14,33759.64
15719,1970,2022-01-08,3005.9
15720,6834,2022-11-20,15831.69
15721,2724,2024-05-30,18991.52
15722,746,2023-11-16,4560.86
15723,935,2023-11-02,33180.31
15724,3736,2024-09-04,4473.57
15725,4564,2022-10-06,17160.5
15726,3796,2022-05-10,10378.81
15727,3910,2023-08-28,6420.48
15728,4048,2022-04-21,28823.08
15729,5987,2022-12-12,15231.97
15730,2759,2022-04-04,13191.84
15731,4106,2024-09-23,25221.02
15732,2490,2024-03-24,1210.88
15733,9194,2023-05-06,20691.93
15734,8288,2023-04-17,3850.15
15735,4845,2023-07-31,13848.42
15736,3801,2022-04-07,9703.77
15737,6439,2024-09-13,7844.48
15738,4209,2023-12-28,5341.36
15739,9767,2023-03-08,14923.55
15740,2530,2023-06-29,13786.16
15741,8595,2023-12-31,1819.06
15742,3131,2022-02-09,9518.32
15743,431,2023-04-06,42447.44
15744,6732,2024-12-06,12894.17
15745,1574,2023-06-06,6784.57
15746,9120,2023-08-12,26046.32
15747,4028,2024-04-22,4511.76
15748,9680,2022-09-20,1635.85
15749,8444,2022-04-06,33592.02
15750,334,2023-10-16,13344.34
15751,938,2023-11-13,15853.8
15752,8375,2023-07-12,10047.37
15753,1734,2024-10-11,1867.48
15754,9578,2023-11-17,13539.84
15755,5161,2022-02-26,21560.34
15756,9128,2022-08-30,43839.38
15757,3464,2022-09-14,16451.21
15758,8000,2024-08-13,30843.87
15759,1717,2022-12-15,16938.45
15760,852,2022-05-02,3200.82
15761,4148,2024-09-16,19795.31
15762,4214,2023-08-15,24334.55
15763,9379,2024-08-21,10337.12
15764,9307,2023-04-20,10138.16
15765,1176,2022-08-08,5035.21
15766,2046,2024-08-23,3913.36
15767,4120,2024-09-19,36200.08
15768,485,2022-01-21,15494.38
15769,4198,2023-02-15,16620.1
15770,6464,2024-01-01,2274.04
15771,8260,2024-12-17,12879.06
15772,8683,2023-07-22,577.08
15773,5400,2024-03-22,10684.07
15774,3410,2024-09-23,6346.99
15775,4814,2024-09-07,21340.45
15776,9812,2023-07-24,19391.8
15777,6634,2024-02-14,30312.11
15778,81,2024-02-12,18352.45
15779,2214,2024-06-25,17027.68
15780,6452,2023-03-25,24312.18
15781,952,2024-02-15,32679.01
15782,7700,2023-08-22,19347.59
15783,1697,2023-06-24,19450.29
15784,110,2022-10-31,10677.74
15785,8901,2022-08-05,6755.35
15786,3162,2022-01-04,6973.7
15787,8467,2024-06-12,17827.12
15788,8210,2023-03-08,34546.8
15789,5826,2022-11-12,4226.62
15790,8741,2022-09-29,10282.64
15791,78,2023-08-01,15602.71
15792,3539,2023-09-19,13568.17
15793,5981,2023-05-21,8731.78
15794,6589,2022-08-28,6051.37
15795,2241,2022-02-07,25600.79
15796,9957,2024-03-21,32119.39
15797,7916,2023-11-04,25727.33
15798,6119,2024-06-22,12599.21
15799,7055,2022-09-29,29637.81
15800,9186,2024-05-07,14398.8
15801,9158,2023-08-17,13098.87
15802,3556,2022-04-16,19457.04
15803,7002,2022-07-22,11258.07
15804,6560,2023-02-07,25976.6
15805,8573,2024-08-20,4143.96
15806,7536,2022-05-23,24450.22
15807,2449,2023-10-08,11299.26
15808,9069,2023-06-20,6641.94
15809,4072,2022-05-18,10406.34
15810,4000,2023-11-24,12817.76
15811,6316,2024-09-25,14203.8
15812,2568,2023-07-03,31896.75
15813,3769,2024-11-21,10401.19
15814,188,2023-03-27,21692.21
15815,5864,2023-03-05,26647.4
15816,9821,2023-05-08,16027.43
15817,2223,2024-01-21,1725.07
15818,685,2024-03-24,16497.2
15819,8804,2024-12-04,9789.51
15820,3084,2023-12-10,5039.09
15821,9832,2023-01-06,21619.94
15822,3879,2024-08-16,14115.38
15823,495,2023-08-18,4516.08
15824,1378,2022-07-10,1258.54
15825,9870,2023-06-05,18966.72
15826,4991,2024-09-28,6039.25
15827,5392,2024-07-21,18422.26
15828,8020,2023-07-12,17428.95
15829,7366,2023-02-18,7326.68
15830,606,2024-08-06,6176.15
15831,9642,2023-07-19,9932.76
15832,9436,2022-03-23,16758.1
15833,7518,2024-05-04,9216.15
15834,1112,2024-12-29,9967.87
15835,5974,2023-09-27,13966.95
15836,5512,2024-03-08,8990.94
15837,7385,2024-09-08,23972.78
15838,9988,2023-04-23,15741.4
15839,1542,2024-02-28,23041.54
15840,3287,2022-03-06,17426.32
15841,348,2023-05-29,12433.41
15842,7703,2023-12-04,34553.93
15843,6578,2023-02-26,13117.37
15844,839,2022-07-17,2669.13
15845,331,2024-11-28,25910.31
15846,1795,2023-08-24,31073.7
15847,5141,2024-10-14,15887.77
15848,4554,2024-05-29,8144.93
15849,520,2023-03-16,15872.43
15850,2647,2024-08-28,13210.3
15851,8239,2022-08-02,3859.45
15852,7477,2024-11-02,15663.47
15853,1120,2024-07-18,21605.04
15854,9441,2024-05-19,7118.67
15855,6344,2022-07-26,22674.61
15856,8296,2023-10-18,15816.77
15857,2967,2024-08-05,37538.89
15858,6721,2023-04-20,9279.54
15859,5050,2023-05-22,3145.64
15860,1946,2022-05-24,18917.51
15861,4321,2022-03-07,7351.74
15862,7204,2023-11-11,15162.73
15863,7361,2024-05-09,523.68
15864,2383,2022-08-15,17399.75
15865,5369,2024-02-28,17685.66
15866,2619,2024-09-04,12857.88
15867,9065,2022-05-17,7512.18
15868,9615,2022-10-22,10108.85
15869,2724,2022-08-29,25605.74
15870,9212,2024-10-01,12599.13
15871,8338,2024-12-29,2208.82
15872,2697,2024-01-22,13928.05
15873,9461,2023-06-13,13602.58
15874,6625,2022-05-12,4187.02
15875,8681,2022-02-22,15559.27
15876,1638,2023-08-22,10331.89
15877,9180,2023-12-14,3556.99
15878,6028,2023-11-17,28961.65
15879,7622,2023-01-31,10325.67
15880,1012,2023-04-10,7274.28
15881,3515,2023-07-24,6293.5
15882,6822,2024-07-22,8821.98
15883,2032,2023-02-21,36908.28
15884,5258,2024-12-20,17263.24
15885,9265,2024-01-25,24697.85
15886,8095,2024-04-06,8745.77
15887,8079,2022-02-14,13370.54
15888,7131,2022-09-10,24868.73
15889,4183,2023-06-08,15250.75
15890,4440,2022-07-15,43621.23
15891,38,2023-09-18,19725.93
15892,969,2022-01-10,12714.59
15893,594,2023-07-11,40218.2
15894,6056,2024-06-29,14858.2
15895,740,2024-04-20,10719.43
15896,3907,2022-11-02,18269.17
15897,835,2022-09-09,10773.95
15898,5118,2024-05-15,20621.18
15899,7284,2022-03-24,11486.77
15900,2604,2024-09-22,14223.07
15901,8587,2024-04-21,11067.48
15902,2892,2022-11-27,6494.28
15903,5410,2024-10-27,14516.46
15904,2521,2023-09-18,17448.75
15905,3378,2024-07-17,9371.45
15906,4238,2023-07-02,15833.23
15907,9433,2024-09-21,24268.76
15908,6142,2022-11-02,14779.05
15909,9775,2022-08-24,518.16
15910,3194,2024-09-10,26919.77
15911,6683,2024-04-21,15622.97
15912,4520,2023-10-21,1037.28
15913,6001,2024-07-01,4174.09
15914,7561,2024-11-07,12123.51
15915,7936,2023-05-14,16511.7
15916,981,2022-05-18,37192.26
15917,3073,2023-10-23,20121.73
15918,5810,2022-10-20,7576.35
15919,7048,2022-04-23,33951.93
15920,7530,2024-10-11,21008.29
15921,9147,2022-09-04,15235.84
15922,3196,2023-10-26,15719.07
15923,34,2024-04-01,14086.13
15924,7791,2022-08-07,8388.86
15925,3677,2023-08-16,12886.56
15926,4214,2022-02-11,5915.7
15927,2586,2022-05-06,17665.93
15928,6178,2023-12-19,10093.62
15929,766,2022-05-01,9222.59
15930,1982,2023-08-25,12457.58
15931,1632,2023-02-16,32438.73
15932,6502,2024-04-17,4869.86
15933,7617,2024-10-09,22889.93
15934,2420,2023-12-23,15607.6
15935,10,2024-09-10,6495.03
15936,1811,2024-06-15,14990.34
15937,7339,2022-11-15,19985.09
15938,1681,2024-08-17,9009.71
15939,7045,2024-06-18,7880.6
15940,5338,2023-03-13,12761.33
15941,6725,2022-01-19,11952.54
15942,2924,2023-08-29,12022.95
15943,2577,2024-07-28,10127.74
15944,4819,2022-02-18,26208.17
15945,8385,2023-03-08,3644.14
15946,7981,2022-07-26,3456.63
15947,7568,2024-04-13,10613.8
15948,2220,2024-03-25,18026.22
15949,7183,2022-12-10,39165.38
15950,2357,2022-03-12,8609.94
15951,5112,2023-12-14,11291.39
15952,1178,2023-05-20,10226.17
15953,3804,2024-03-22,23464.58
15954,5220,2022-05-17,7883.1
15955,5063,2024-11-11,16837.17
15956,4469,2024-05-12,26067.32
15957,2067,2024-09-15,21556.89
15958,6858,2023-11-19,1906.09
15959,4633,2022-04-21,6102.57
15960,7658,2024-02-26,18574.64
15961,2582,2024-11-15,12440.53
15962,3346,2022-04-02,6023.93
15963,352,2024-06-11,14392.42
15964,1762,2024-03-11,9943.92
15965,5750,2023-10-18,24098.87
15966,3028,2022-03-09,18725.98
15967,1060,2024-03-15,3405.4
15968,4217,2023-05-02,11126.2
15969,7722,2022-03-02,6206.29
15970,1534,2023-04-09,8193.25
15971,2536,2022-10-04,12875.4
15972,7078,2022-04-24,13988.48
15973,7194,2024-02-26,4908.92
15974,6652,2024-06-10,18441.45
15975,4694,2023-10-24,14906.46
15976,5314,2022-01-09,4253.17
15977,2929,2023-04-25,14253.34
15978,2569,2023-07-23,15152.38
15979,6749,2022-08-22,28594.78
15980,3626,2023-07-23,2060.7
15981,3665,2023-11-17,9608.97
15982,8202,2022-12-08,5425.8
15983,1201,2024-06-08,8533.05
15984,9014,2024-08-13,8836.79
15985,5992,2022-01-25,9538.42
15986,3929,2022-05-19,12802.49
15987,525,2024-11-29,19215.86
15988,7424,2023-11-13,9137.96
15989,3061,2023-04-05,19307.88
15990,3664,2022-08-26,15411.13
15991,7268,2024-02-14,22930.81
15992,4860,2024-02-28,15883.84
15993,5444,2024-01-01,7900.21
15994,2186,2024-02-02,7714.21
15995,1806,2024-04-17,30780.8
15996,1953,2023-10-08,24240.98
15997,7217,2022-03-03,9899.76
15998,5699,2022-01-23,32191.07
15999,8155,2024-01-19,9312.04
16000,5967,2022-01-18,40774.55
16001,6120,2022-11-17,26357.91
16002,9210,2022-03-15,18367.03
16003,8710,2024-03-27,17470.24
16004,4374,2024-10-06,0.0
16005,1518,2023-08-16,25860.0
16006,3129,2022-09-17,346.45
16007,9613,2023-12-05,30721.87
16008,2840,2024-06-07,13908.91
16009,9197,2023-10-14,7821.18
16010,9777,2024-03-24,45430.43
16011,6540,2022-11-05,36550.99
16012,5139,2023-05-20,1582.46
16013,409,2024-06-01,6048.1
16014,6274,2022-03-13,15799.06
16015,5485,2023-01-19,15956.9
16016,1031,2023-12-10,19157.25
16017,1432,2024-01-20,16293.4
16018,9624,2024-09-15,14811.06
16019,5952,2024-07-03,9340.59
16020,9586,2022-06-04,14768.01
16021,7777,2023-02-16,22731.75
16022,4104,2024-12-02,10661.26
16023,3570,2023-11-17,7992.5
16024,2829,2022-05-18,14777.6
16025,3243,2024-07-19,13657.72
16026,4116,2023-07-02,21454.5
16027,8683,2023-11-16,14127.41
16028,1084,2022-02-10,9381.32
16029,6933,2024-10-05,13813.26
16030,1835,2022-11-23,2821.15
16031,4405,2023-02-09,4645.91
16032,1462,2024-05-03,27588.76
16033,4543,2024-03-23,22972.33
16034,1261,2024-02-11,22337.48
16035,2437,2023-10-18,9806.6
16036,5495,2024-06-02,24990.46
16037,2477,2023-05-24,5951.93
16038,2090,2022-10-17,821.84
16039,7368,2023-06-20,21386.19
16040,8357,2022-03-22,29225.25
16041,40,2022-07-14,6955.7
16042,4420,2022-08-08,27270.66
16043,1772,2024-12-17,5548.01
16044,9550,2022-12-10,9258.49
16045,1185,2024-06-25,14818.77
16046,714,2023-07-13,14487.82
16047,4035,2023-05-30,16071.05
16048,4949,2024-07-05,9232.54
16049,2225,2022-09-02,4285.98
16050,8444,2024-04-02,12153.7
16051,7988,2022-08-14,7944.81
16052,136,2023-05-27,3428.46
16053,8540,2022-01-30,6173.97
16054,5303,2022-02-07,27146.32
16055,8878,2024-11-20,31723.68
16056,5402,2022-01-25,5846.74
16057,685,2024-11-06,11785.99
16058,4388,2022-09-05,9986.49
16059,3156,2022-02-02,11674.94
16060,4631,2023-03-20,13121.7
16061,5570,2022-02-21,18610.07
16062,9059,2022-03-10,20618.94
16063,791,2022-08-19,20768.48
16064,6172,2023-11-26,3416.3
16065,5592,2023-03-30,9765.77
16066,7080,2024-11-27,23218.84
16067,3021,2022-03-19,7526.82
16068,3866,2022-08-05,7776.36
16069,1593,2022-05-21,25284.6
16070,6797,2024-04-21,8558.14
16071,6849,2023-09-14,27488.55
16072,2247,2022-02-15,18789.7
16073,2634,2022-06-03,29356.47
16074,7048,2023-08-19,12527.1
16075,6915,2024-07-06,24404.6
16076,2363,2023-06-13,15648.55
16077,1881,2024-11-01,13993.04
16078,5681,2022-11-02,15972.53
16079,3116,2024-12-08,19335.67
16080,2601,2024-03-23,8926.25
16081,7489,2022-04-16,25635.58
16082,8344,2023-07-02,8026.62
16083,9582,2023-06-24,35266.47
16084,9812,2023-10-20,19246.07
16085,2821,2022-06-03,7384.35
16086,74,2024-03-07,11698.21
16087,8,2022-11-01,6641.08
16088,3672,2023-05-17,17936.87
16089,4256,2022-06-11,24450.7
16090,6053,2024-06-05,4049.94
16091,5800,2024-05-04,25351.23
16092,1966,2024-10-11,7303.48
16093,6402,2024-05-09,5958.26
16094,8045,2023-12-27,20038.23
16095,1582,2024-11-15,14234.86
16096,372,2023-03-09,22733.11
16097,9416,2023-08-08,4749.91
16098,940,2023-12-09,6588.56
16099,3853,2023-09-13,10369.97
16100,9336,2024-10-23,5325.54
16101,4763,2024-03-22,17888.97
16102,6520,2022-07-25,20083.55
16103,5763,2023-07-09,14457.32
16104,8657,2022-03-22,2069.79
16105,2363,2024-02-29,8464.62
16106,3114,2023-10-24,9602.16
16107,2083,2022-09-24,22689.82
16108,377,2023-04-09,6554.04
16109,2421,2024-08-24,10787.27
16110,9054,2023-07-10,13038.03
16111,6317,2024-09-28,11745.61
16112,1541,2023-06-06,4807.43
16113,6771,2023-01-17,18195.7
16114,3565,2022-07-22,20018.59
16115,5949,2024-01-16,25365.58
16116,4118,2024-09-30,8787.17
16117,8915,2023-10-19,3649.42
16118,1943,2024-03-23,13317.12
16119,219,2024-10-29,9794.76
16120,8258,2023-10-24,1763.46
16121,9448,2023-02-14,26524.54
16122,5117,2023-05-18,15444.59
16123,8489,2022-03-16,11178.63
16124,6046,2023-03-26,5956.82
16125,4576,2023-07-10,18587.46
16126,7764,2022-10-16,9243.26
16127,8691,2024-11-20,15416.95
16128,9251,2023-12-24,17946.34
16129,2048,2024-11-10,13476.56
16130,249,2022-12-19,16829.34
16131,6277,2024-06-06,14938.21
16132,6241,2024-02-03,8874.18
16133,2913,2023-02-06,23630.37
16134,9797,2024-01-29,17921.05
16135,2328,2024-04-29,25688.49
16136,7137,2024-07-27,21679.13
16137,2276,2022-12-01,10416.01
16138,6789,2023-05-07,12657.44
16139,1359,2023-04-29,25194.64
16140,7701,2022-12-23,23304.8
16141,3780,2023-11-29,15926.78
16142,2012,2023-06-05,17366.93
16143,3373,2024-12-26,14478.5
16144,5558,2023-12-07,13660.63
16145,9192,2024-08-21,14013.22
16146,2638,2022-03-09,11108.68
16147,8421,2022-10-02,5394.89
16148,1441,2022-02-06,5053.74
16149,8146,2024-07-19,3398.76
16150,439,2022-06-15,21140.77
16151,2130,2024-05-11,7493.82
16152,5946,2023-08-30,17595.83
16153,2188,2022-02-06,34199.91
16154,9362,2024-03-02,23844.93
16155,4383,2023-08-10,5192.35
16156,3658,2024-07-20,13962.77
16157,3499,2024-01-18,9319.53
16158,1565,2023-07-23,3338.64
16159,4043,2023-08-01,13777.41
16160,503,2022-05-30,19174.88
16161,3052,2023-03-21,19127.27
16162,2027,2023-05-04,7350.8
16163,7065,2024-12-18,11033.71
16164,7679,2024-05-24,35105.19
16165,6956,2022-04-13,20501.44
16166,7969,2024-05-14,8987.4
16167,7712,2023-06-11,10332.39
16168,2225,2024-09-14,13508.54
16169,1599,2022-04-16,13583.41
16170,1008,2022-06-12,30627.49
16171,26,2023-08-28,23051.97
16172,8345,2023-04-17,26749.01
16173,4046,2023-05-28,4184.59
16174,9140,2024-08-17,11218.33
16175,6460,2022-12-22,23910.55
16176,1392,2022-02-06,10944.53
16177,7681,2024-07-04,2938.28
16178,5666,2024-09-01,18862.01
16179,3087,2023-03-31,6247.02
16180,2335,2023-08-02,27417.8
16181,5317,2022-09-30,10930.34
16182,9691,2023-03-10,24627.54
16183,2125,2023-04-08,15181.8
16184,4321,2022-10-02,21215.44
16185,5900,2022-09-20,11998.69
16186,7814,2024-10-05,21026.53
16187,2974,2024-07-12,20394.68
16188,7475,2024-07-22,11275.39
16189,5933,2023-06-01,16816.08
16190,5556,2024-07-02,15992.56
16191,2701,2022-04-09,10324.62
16192,8539,2022-08-07,19139.0
16193,5641,2024-12-12,23643.09
16194,1528,2023-01-18,12848.27
16195,4620,2022-07-24,27494.94
16196,5063,2024-12-13,12842.84
16197,571,2024-06-03,10044.3
16198,6201,2023-04-11,16276.14
16199,8704,2023-01-24,27159.64
16200,9543,2023-04-17,17112.99
16201,8753,2024-03-22,0.0
16202,8881,2024-09-28,24360.03
16203,4879,2024-11-01,3498.12
16204,260,2022-12-28,8165.21
16205,7572,2023-08-08,12429.2
16206,9632,2023-11-10,20438.15
16207,6038,2023-05-21,16520.03
16208,9734,2024-10-27,14177.1
16209,7325,2023-09-30,7351.83
16210,918,2024-08-30,27353.45
16211,9441,2024-02-25,25496.28
16212,9663,2023-05-16,7404.88
16213,8622,2022-12-30,4131.6
16214,3955,2023-11-29,29042.79
16215,895,2022-09-25,9325.78
16216,5198,2022-11-04,27648.09
16217,6674,2023-09-28,35617.97
16218,6877,2022-06-16,15648.52
16219,9701,2024-08-29,21805.36
16220,6743,2023-08-17,12270.44
16221,7410,2024-06-30,17899.69
16222,1119,2024-12-11,30190.13
16223,9331,2024-11-30,1149.4
16224,7120,2024-11-24,9271.38
16225,6788,2023-03-17,1911.78
16226,3684,2022-06-10,8512.39
16227,4761,2023-10-29,9839.49
16228,9598,2023-11-03,9260.64
16229,1060,2022-10-04,13323.01
16230,9180,2022-08-24,17994.01
16231,7180,2023-11-18,18797.72
16232,3763,2022-12-21,8540.02
16233,847,2023-11-12,17786.03
16234,4601,2022-06-28,4831.41
16235,3503,2024-08-01,5182.38
16236,7986,2024-10-09,27215.43
16237,2256,2024-05-15,11062.37
16238,3223,2024-04-01,16434.86
16239,9559,2024-10-31,18006.36
16240,5785,2024-02-16,18400.69
16241,9220,2023-08-22,5344.1
16242,7615,2024-10-07,8863.02
16243,7843,2022-06-25,9040.62
16244,2215,2022-11-11,23755.63
16245,721,2022-02-11,28693.44
16246,381,2022-09-10,6168.28
16247,1597,2022-03-03,8018.2
16248,2915,2023-06-08,14242.31
16249,6682,2024-10-30,4610.65
16250,9768,2024-05-02,4139.72
16251,6474,2022-04-29,9988.02
16252,5239,2023-01-09,10696.1
16253,5273,2022-06-25,3768.93
16254,5298,2024-09-27,28508.67
16255,1765,2023-11-28,16311.55
16256,9547,2023-06-03,5939.2
16257,9258,2022-03-29,3923.94
16258,7296,2024-03-25,3464.94
16259,230,2022-07-21,12670.14
16260,130,2024-11-13,30916.88
16261,4345,2022-01-04,19818.71
16262,8436,2023-12-25,40478.21
16263,3005,2024-09-17,27748.55
16264,2567,2023-07-13,14209.39
16265,7927,2022-12-24,16565.75
16266,9653,2023-08-24,10559.81
16267,6940,2024-03-18,9563.96
16268,2106,2023-12-17,17383.38
16269,8459,2023-09-02,14576.37
16270,736,2023-02-11,10241.17
16271,1884,2023-12-09,7320.55
16272,2037,2024-07-24,19374.82
16273,2545,2024-08-09,2992.12
16274,1048,2023-11-11,6714.11
16275,3558,2023-01-04,20198.76
16276,3370,2023-06-09,16037.63
16277,5367,2023-04-27,19514.39
16278,7079,2023-04-21,26078.19
16279,6114,2024-08-06,17062.71
16280,7931,2024-07-05,21279.86
16281,7280,2024-10-16,16039.3
16282,4108,2023-03-12,20664.45
16283,6358,2022-09-24,20260.3
16284,8717,2023-11-17,18221.54
16285,5287,2024-09-14,13728.69
16286,3389,2022-04-09,9131.51
16287,149,2022-05-23,30253.86
16288,9672,2023-09-06,22265.61
16289,9819,2024-06-15,19688.52
16290,4207,2022-07-08,3772.66
16291,7706,2022-01-03,18593.21
16292,1230,2024-09-04,11412.31
16293,8356,2023-01-09,4752.58
16294,6766,2022-03-03,13434.49
16295,9445,2022-06-24,6675.35
16296,7887,2022-03-14,14980.34
16297,6461,2023-06-26,14750.04
16298,6756,2024-03-15,1387.6
16299,4473,2024-10-15,17606.86
16300,2484,2024-08-29,41256.96
16301,7528,2022-07-04,14192.59
16302,2790,2022-09-03,0.0
16303,3773,2023-08-17,18262.32
16304,6391,2024-01-25,27809.74
16305,8200,2024-05-16,25627.66
16306,827,2023-05-17,5319.23
16307,2518,2023-03-23,659.52
16308,3232,2023-12-15,5023.86
16309,9386,2024-03-03,1305.99
16310,2366,2024-02-01,14140.93
16311,5340,2024-01-13,9204.67
16312,7299,2024-12-25,8452.5
16313,8022,2024-02-17,3974.45
16314,5246,2023-02-28,10240.57
16315,7776,2022-01-22,16243.97
16316,908,2022-07-11,14553.51
16317,2882,2024-10-19,21427.65
16318,3670,2024-12-06,15801.94
16319,7558,2023-09-02,27836.94
16320,4392,2024-03-01,8513.4
16321,1180,2024-04-30,32655.77
16322,6208,2023-01-11,25210.28
16323,4265,2022-06-30,17932.71
16324,6634,2023-02-24,15860.26
16325,1759,2023-04-30,13108.86
