id_ligne,id_commande,id_produit,quantite,prix_unitaire
94716,66,375,3,645.87
94717,9510,205,3,800.84
94718,7122,387,1,1296.06
94719,9011,474,4,1513.57
94720,1929,128,1,1410.07
94721,4308,486,5,394.05
94722,16541,327,4,331.64
94723,17806,434,1,349.32
94724,14967,381,2,1955.62
94725,5726,166,1,327.17
94726,2034,406,4,1825.09
94727,1144,174,1,1535.8
94728,16061,458,1,541.28
94729,15989,182,1,1308.06
94730,3918,118,5,1964.79
94731,17690,300,2,512.91
94732,17897,472,2,592.35
94733,8976,133,4,658.89
94734,15690,170,1,1747.33
94735,18569,384,2,448.2
94736,11203,421,2,454.38
94737,1636,186,1,1798.89
94738,13504,110,1,1277.41
94739,3854,469,2,345.76
94740,6774,367,3,1737.66
94741,3030,174,1,1535.8
94742,5494,207,2,843.8
94743,9396,47,1,277.52
94744,12332,144,3,1442.98
94745,740,324,4,518.29
94746,7485,69,1,502.22
94747,18818,358,3,241.9
94748,7357,336,2,1592.44
94749,6396,129,4,1767.9
94750,16474,239,1,293.29
94751,4080,213,1,1576.62
94752,9136,418,3,286.4
94753,19344,449,3,1880.9
94754,1725,167,4,144.87
94755,1203,488,5,580.13
94756,13004,306,3,634.28
94757,2845,31,1,1691.0
94758,4994,171,5,1167.47
94759,11605,196,4,406.2
94760,665,223,2,364.76
94761,13387,17,1,632.17
94762,7199,205,2,800.84
94763,18636,433,5,201.29
94764,9658,296,3,1188.15
94765,4898,97,1,1608.02
94766,14003,60,1,1929.54
94767,10682,107,1,1677.89
94768,16441,18,2,1812.28
94769,90,321,5,1825.77
94770,13168,300,3,512.91
94771,12821,33,4,199.24
94772,19215,252,1,556.27
94773,18433,393,1,186.46
94774,10098,372,4,886.15
94775,6638,422,4,102.1
94776,2686,73,2,1264.26
94777,13391,189,3,916.25
94778,9351,407,3,952.26
94779,13495,31,2,1691.0
94780,12940,164,3,644.6
94781,3772,45,2,1749.65
94782,19838,195,1,1106.47
94783,14715,327,2,331.64
94784,19994,78,1,1714.23
94785,9387,102,5,1430.92
94786,9980,224,5,186.37
94787,153,48,1,947.32
94788,17652,357,5,1305.13
94789,1681,480,1,1909.64
94790,13527,379,2,685.86
94791,10646,223,3,364.76
94792,188,192,1,902.18
94793,5303,239,1,293.29
94794,18349,342,5,1316.99
94795,9215,48,1,947.32
94796,13516,201,3,855.0
94797,5898,169,2,288.54
94798,3656,456,3,1967.05
94799,14580,428,3,1331.19
94800,7511,361,4,640.3
94801,2036,483,5,510.8
94802,2945,489,3,1904.48
94803,14856,496,2,551.72
94804,3773,190,1,674.84
94805,7122,279,3,637.87
94806,10956,147,1,241.08
94807,1216,472,2,592.35
94808,11018,107,2,1677.89
94809,15714,429,3,968.04
94810,15020,23,1,1525.16
94811,6088,403,4,443.32
94812,18341,75,2,611.62
94813,1208,473,1,1593.97
94814,18521,250,4,1152.02
94815,13746,311,3,1624.18
94816,9823,95,2,1797.82
94817,14116,56,2,1692.07
94818,2695,32,4,626.19
94819,14047,496,3,551.72
94820,6531,15,3,807.58
94821,5942,185,5,1067.42
94822,19423,112,1,1585.07
94823,6030,355,5,750.23
94824,6905,164,3,644.6
94825,17404,158,2,280.21
94826,16587,195,1,1106.47
94827,3338,30,2,339.78
94828,15809,206,5,168.23
94829,17845,399,1,1747.38
94830,16080,250,3,1152.02
94831,16471,424,1,823.51
94832,4371,402,1,445.8
94833,10036,3,1,349.86
94834,11966,16,5,1311.98
94835,10512,73,3,1264.26
94836,112,31,4,1691.0
94837,18908,468,2,780.32
94838,12955,338,1,779.82
94839,12206,141,1,1152.91
94840,5209,61,5,1726.6
94841,9942,467,3,1258.54
94842,11687,79,3,1772.19
94843,12027,244,4,1961.23
94844,18500,309,3,1401.78
94845,15353,212,3,213.62
94846,5452,155,1,1656.43
94847,10551,470,1,514.22
94848,14544,371,3,1594.23
94849,10790,457,1,1592.96
94850,695,437,3,1299.97
94851,9452,103,1,1478.48
94852,14252,414,5,1776.81
94853,10320,279,3,637.87
94854,9963,385,3,1092.26
94855,16066,36,5,743.14
94856,11941,445,5,1461.82
94857,2564,218,4,1323.46
94858,6384,323,2,1875.42
94859,17617,74,5,1410.15
94860,8763,315,4,908.8
94861,4371,239,3,293.29
94862,18673,403,2,443.32
94863,1300,192,2,902.18
94864,1878,343,5,1795.03
94865,11459,273,1,1063.37
94866,8397,232,2,1237.13
94867,4531,182,1,1308.06
94868,8916,416,5,1349.98
94869,13891,230,1,460.72
94870,16236,82,1,454.06
94871,7419,483,5,510.8
94872,13417,489,3,1904.48
94873,14067,324,1,518.29
94874,8367,175,4,1535.27
94875,16194,443,2,707.38
94876,15680,423,4,720.13
94877,4181,345,1,1782.98
94878,18663,15,4,807.58
94879,13926,408,1,611.43
94880,3833,320,2,432.18
94881,3328,396,5,356.22
94882,7709,221,2,1692.76
94883,8084,65,5,1704.8
94884,15092,388,2,384.28
94885,15290,140,3,933.64
94886,16360,161,4,1712.02
94887,299,132,3,466.78
94888,2707,200,1,810.38
94889,6426,360,2,433.46
94890,9671,298,3,718.66
94891,9897,344,2,822.0
94892,2178,106,3,1940.79
94893,4440,62,1,442.61
94894,16504,116,4,1551.8
94895,14855,454,1,769.51
94896,8036,224,4,186.37
94897,13247,13,1,518.16
94898,15363,383,4,1169.06
94899,5177,21,4,1776.56
94900,691,272,4,1919.67
94901,16489,229,3,529.56
94902,3870,492,1,1532.63
94903,5282,163,4,1069.42
94904,16033,28,4,616.87
94905,5862,356,1,1693.08
94906,14275,442,1,81.27
94907,16601,155,5,1656.43
94908,11701,421,1,454.38
94909,13918,9,3,462.17
94910,17069,251,1,300.08
94911,2480,418,4,286.4
94912,1509,8,1,1897.47
94913,19101,450,3,466.87
94914,10207,172,2,1805.56
94915,10676,109,5,568.73
94916,9102,472,4,592.35
94917,7213,430,5,382.65
94918,10422,374,1,780.67
94919,8561,459,2,682.49
94920,13491,92,1,1145.86
94921,16519,164,2,644.6
94922,2345,206,1,168.23
94923,3341,66,1,1475.6
94924,10887,259,3,287.35
94925,18253,485,1,1457.26
94926,15338,391,2,1827.12
94927,3358,400,1,1644.9
94928,11103,488,4,580.13
94929,18003,497,2,934.53
94930,10169,196,4,406.2
94931,19811,345,4,1782.98
94932,15184,316,4,135.61
94933,16845,64,2,1279.3
94934,7173,318,3,1776.5
94935,18554,424,5,823.51
94936,11587,76,1,720.5
94937,14819,289,4,1440.93
94938,18395,282,5,236.87
94939,16967,344,3,822.0
94940,10129,319,4,1702.69
94941,1037,406,5,1825.09
94942,9069,382,4,1278.19
94943,4654,11,4,1116.95
94944,15370,478,2,677.19
94945,9656,26,1,1369.06
94946,18539,220,3,1215.84
94947,3484,206,2,168.23
94948,18519,211,5,644.0
94949,17500,19,1,750.14
94950,9933,474,4,1513.57
94951,9855,305,4,1153.89
94952,13202,31,2,1691.0
94953,4392,22,2,1147.96
94954,17437,55,4,1314.82
94955,16727,412,1,942.76
94956,998,53,4,422.06
94957,4603,340,3,1404.29
94958,8516,258,4,1696.47
94959,9494,370,5,1527.36
94960,10820,280,4,248.56
94961,5110,359,4,124.65
94962,15696,489,5,1904.48
94963,11981,75,4,611.62
94964,13847,251,2,300.08
94965,10902,84,1,1231.21
94966,13546,475,5,718.32
94967,64,414,4,1776.81
94968,16326,484,3,1463.73
94969,17437,152,5,1568.71
94970,18644,355,1,750.23
94971,19368,490,1,786.55
94972,2571,330,1,1845.98
94973,10969,154,1,1393.58
94974,5660,454,3,769.51
94975,802,217,5,1924.17
94976,7979,330,5,1845.98
94977,8543,104,3,1311.83
94978,7740,37,5,1548.86
94979,12691,119,3,169.86
94980,17597,325,2,1885.27
94981,5199,357,4,1305.13
94982,15635,49,2,1465.53
94983,13172,287,5,1058.57
94984,15400,465,3,91.37
94985,6843,304,1,1219.54
94986,17308,155,1,1656.43
94987,13271,75,1,611.62
94988,18014,336,1,1592.44
94989,3270,241,2,1528.92
94990,3226,77,1,478.42
94991,16294,57,2,217.88
94992,15044,363,5,1829.15
94993,10785,127,5,1267.5
94994,10025,114,1,1906.09
94995,19780,393,2,186.46
94996,11570,300,2,512.91
94997,11000,147,5,241.08
94998,18812,139,2,925.04
94999,19962,267,4,370.74
95000,10176,33,3,199.24
95001,17553,268,3,1270.69
95002,10499,142,4,505.98
95003,3215,229,4,529.56
95004,7602,413,2,236.29
95005,2660,185,3,1067.42
95006,14645,59,5,373.91
95007,700,303,1,716.03
95008,15323,361,5,640.3
95009,5395,19,5,750.14
95010,2720,67,5,1000.62
95011,13430,254,5,1702.95
95012,1908,318,2,1776.5
95013,10854,236,5,110.35
95014,2548,334,3,1710.43
95015,1433,228,5,1288.58
95016,14301,383,3,1169.06
95017,10626,460,1,697.49
95018,17997,324,3,518.29
95019,18762,415,5,1770.98
95020,17554,355,2,750.23
95021,3674,193,2,1726.31
95022,19096,368,1,1460.5
95023,17980,36,4,743.14
95024,1786,195,5,1106.47
95025,13708,337,5,376.5
95026,12657,129,5,1767.9
95027,5751,77,5,478.42
95028,14727,470,5,514.22
95029,19884,465,3,91.37
95030,6562,73,1,1264.26
95031,17545,294,1,298.98
95032,17398,152,5,1568.71
95033,16219,55,4,1314.82
95034,11296,90,1,1623.29
95035,17122,204,4,511.16
95036,1097,149,5,1782.59
95037,7525,410,1,1245.4
95038,5933,345,4,1782.98
95039,2037,47,5,277.52
95040,9270,184,1,1174.87
95041,12848,161,4,1712.02
95042,10526,432,3,1092.57
95043,7232,152,1,1568.71
95044,18408,317,3,435.76
95045,5532,45,1,1749.65
95046,5415,161,5,1712.02
95047,12788,59,3,373.91
95048,16056,122,3,1777.28
95049,14819,55,5,1314.82
95050,4812,417,2,1822.04
95051,19460,425,5,273.63
95052,14915,71,2,1128.85
95053,15755,38,3,1494.01
95054,5421,500,2,351.71
95055,16128,448,1,453.88
95056,9902,470,4,514.22
95057,337,163,4,1069.42
95058,16096,245,4,597.47
95059,13540,284,3,934.15
95060,15583,163,5,1069.42
95061,18384,100,1,255.55
95062,2572,108,5,609.18
95063,10527,273,5,1063.37
95064,8864,496,2,551.72
95065,9105,147,2,241.08
95066,1855,313,5,69.29
95067,17144,326,2,1762.86
95068,12356,211,3,644.0
95069,2726,342,5,1316.99
95070,5344,281,2,151.8
95071,13213,359,4,124.65
95072,5817,434,5,349.32
95073,318,164,1,644.6
95074,3922,310,3,465.62
95075,17090,125,5,1240.28
95076,69,160,3,770.2
95077,7012,271,4,531.95
95078,11917,209,5,574.86
95079,6333,45,5,1749.65
95080,1710,283,2,1735.94
95081,2411,27,4,1078.19
95082,17431,313,5,69.29
95083,4707,47,5,277.52
95084,18476,132,2,466.78
95085,2321,281,2,151.8
95086,8389,22,4,1147.96
95087,10180,454,1,769.51
95088,7623,284,1,934.15
95089,8737,386,1,261.84
95090,5364,112,4,1585.07
95091,2473,386,2,261.84
95092,4232,305,2,1153.89
95093,19028,365,4,1894.34
95094,2635,117,4,215.32
95095,12903,74,2,1410.15
95096,1906,314,2,1131.65
95097,18240,235,5,1099.36
95098,4562,154,1,1393.58
95099,205,344,3,822.0
95100,10476,313,3,69.29
95101,19739,11,2,1116.95
95102,1126,335,5,458.01
95103,10444,120,1,1809.9
95104,17227,128,5,1410.07
95105,1962,63,1,149.3
95106,20000,106,3,1940.79
95107,9198,393,2,186.46
95108,13394,426,2,1357.08
95109,10203,165,2,623.26
95110,7955,103,4,1478.48
95111,11070,364,4,599.6
95112,10601,37,2,1548.86
95113,18207,214,5,1103.86
95114,18590,210,3,530.32
95115,7383,97,5,1608.02
95116,9282,492,2,1532.63
95117,1445,104,2,1311.83
95118,13676,53,4,422.06
95119,14939,421,2,454.38
95120,9732,146,3,425.48
95121,15173,461,4,181.65
95122,19792,379,5,685.86
95123,15566,460,1,697.49
95124,15838,493,5,1535.76
95125,6846,68,1,1202.53
95126,5522,268,1,1270.69
95127,9971,461,5,181.65
95128,5610,461,5,181.65
95129,19189,433,4,201.29
95130,15910,219,2,167.34
95131,12063,8,1,1897.47
95132,19072,385,1,1092.26
95133,7231,358,1,241.9
95134,8875,178,1,805.11
95135,9064,190,2,674.84
95136,12752,73,1,1264.26
95137,17122,357,2,1305.13
95138,17885,195,1,1106.47
95139,18538,493,3,1535.76
95140,12363,306,2,634.28
95141,255,46,5,1092.03
95142,8793,418,4,286.4
95143,3266,414,3,1776.81
95144,11059,130,1,1098.0
95145,18497,170,5,1747.33
95146,18430,381,4,1955.62
95147,4597,311,2,1624.18
95148,5324,102,1,1430.92
95149,14931,462,5,1828.6
95150,620,398,2,808.54
95151,13684,135,4,554.45
95152,9292,453,5,479.19
95153,8170,195,2,1106.47
95154,950,301,5,873.02
95155,13080,314,3,1131.65
95156,5027,371,4,1594.23
95157,1372,61,2,1726.6
95158,9774,224,1,186.37
95159,12480,90,1,1623.29
95160,10867,313,5,69.29
95161,6414,299,1,1059.48
95162,8659,340,5,1404.29
95163,3051,117,3,215.32
95164,13671,425,1,273.63
95165,3269,33,3,199.24
95166,3591,347,5,1123.58
95167,3491,126,1,920.07
95168,15105,284,5,934.15
95169,47,2,4,778.44
95170,16884,492,1,1532.63
95171,8343,305,5,1153.89
95172,4090,275,3,1539.99
95173,9285,308,3,477.84
95174,3694,208,3,844.61
95175,1456,98,2,1574.22
95176,11496,254,3,1702.95
95177,5524,168,1,470.38
95178,15919,376,3,1630.28
95179,8852,206,5,168.23
95180,6331,241,5,1528.92
95181,7141,198,2,164.88
95182,18574,365,3,1894.34
95183,11896,114,3,1906.09
95184,3631,387,4,1296.06
95185,9908,119,4,169.86
95186,18550,301,2,873.02
95187,19718,440,1,1545.87
95188,6861,278,3,170.9
95189,18250,243,2,1626.41
95190,9142,353,1,582.39
95191,6342,160,3,770.2
95192,1007,144,5,1442.98
95193,16143,61,5,1726.6
95194,5908,311,3,1624.18
95195,14799,191,3,1008.37
95196,5656,250,2,1152.02
95197,13029,162,4,770.69
95198,5394,177,5,1609.63
95199,17011,325,2,1885.27
95200,4596,307,1,254.45
95201,13566,413,2,236.29
95202,10183,172,1,1805.56
95203,2040,253,4,1767.96
95204,7045,103,4,1478.48
95205,9853,344,4,822.0
95206,11015,280,1,248.56
95207,5243,341,5,573.25
95208,14294,255,3,1248.19
95209,143,301,4,873.02
95210,8024,41,5,1195.06
95211,240,170,4,1747.33
95212,18142,261,1,1773.41
95213,3743,166,4,327.17
95214,5407,247,3,1746.34
95215,4147,353,2,582.39
95216,4572,414,4,1776.81
95217,11329,496,5,551.72
95218,16769,293,1,524.15
95219,7546,290,2,1813.52
95220,10029,498,1,1231.75
95221,16908,185,2,1067.42
95222,12089,389,2,112.52
95223,2443,32,5,626.19
95224,4742,127,3,1267.5
95225,19999,298,4,718.66
95226,3904,174,4,1535.8
95227,10549,347,3,1123.58
95228,19583,406,4,1825.09
95229,3898,230,3,460.72
95230,18310,254,2,1702.95
95231,13781,195,2,1106.47
95232,16418,226,2,1997.7
95233,9409,14,4,90.0
95234,1205,364,4,599.6
95235,2721,206,3,168.23
95236,9552,243,3,1626.41
95237,16955,14,2,90.0
95238,5876,186,4,1798.89
95239,15031,396,5,356.22
95240,16676,236,1,110.35
95241,14028,115,3,1890.29
95242,19931,85,2,1888.96
95243,9449,422,2,102.1
95244,17680,312,2,830.61
95245,12853,50,3,1635.61
95246,19582,473,3,1593.97
95247,13587,316,3,135.61
95248,13054,351,3,929.74
95249,9886,372,4,886.15
95250,6423,325,1,1885.27
95251,10138,6,4,1333.11
95252,16345,395,1,1726.43
95253,9020,489,4,1904.48
95254,184,411,2,535.81
95255,4455,497,5,934.53
95256,13084,8,5,1897.47
95257,6139,465,1,91.37
95258,15820,53,4,422.06
95259,17158,114,5,1906.09
95260,2805,279,1,637.87
95261,6067,209,4,574.86
95262,1163,354,1,911.29
95263,6336,430,5,382.65
95264,17465,222,1,1689.33
95265,12501,261,5,1773.41
95266,2714,225,3,1411.94
95267,7910,310,4,465.62
95268,6021,423,2,720.13
95269,1660,161,2,1712.02
95270,19410,188,4,1584.18
95271,7149,162,3,770.69
95272,10178,163,5,1069.42
95273,5359,85,1,1888.96
95274,5900,294,5,298.98
95275,1414,183,3,425.23
95276,1278,334,5,1710.43
95277,3001,10,5,680.18
95278,1359,152,3,1568.71
95279,13215,327,1,331.64
95280,10568,49,5,1465.53
95281,9913,384,1,448.2
95282,4757,493,4,1535.76
95283,2368,230,1,460.72
95284,5778,349,4,498.85
95285,3236,377,5,489.71
95286,1583,330,5,1845.98
95287,9771,494,4,1529.77
95288,9965,168,5,470.38
95289,9241,98,1,1574.22
95290,1267,482,4,388.67
95291,14564,280,2,248.56
95292,7941,265,1,1624.96
95293,12104,385,3,1092.26
95294,6257,368,3,1460.5
95295,14608,130,4,1098.0
95296,5975,441,3,1822.07
95297,19002,355,5,750.23
95298,14653,177,2,1609.63
95299,6910,113,5,856.15
95300,3616,240,4,916.93
95301,11414,345,2,1782.98
95302,4260,195,5,1106.47
95303,15793,260,2,1016.37
95304,6904,163,2,1069.42
95305,7954,422,1,102.1
95306,15070,151,3,835.37
95307,8238,116,3,1551.8
95308,5568,379,3,685.86
95309,17128,30,5,339.78
95310,13,381,2,1955.62
95311,6423,107,2,1677.89
95312,8920,41,2,1195.06
95313,15548,436,4,471.52
95314,3583,296,3,1188.15
95315,14144,323,5,1875.42
95316,11782,37,4,1548.86
95317,18789,218,2,1323.46
95318,16945,282,5,236.87
95319,12591,348,1,625.34
95320,17489,452,3,73.36
95321,9387,15,3,807.58
95322,16394,93,1,1987.64
95323,4568,250,5,1152.02
95324,7250,498,4,1231.75
95325,5391,91,2,272.24
95326,14334,363,5,1829.15
95327,14301,217,5,1924.17
95328,9426,291,5,549.76
95329,5473,404,3,174.74
95330,19770,337,1,376.5
95331,14543,229,3,529.56
95332,6956,396,3,356.22
95333,2246,300,2,512.91
95334,16875,63,2,149.3
95335,2591,262,2,591.97
95336,15635,427,3,949.65
95337,15856,297,2,337.45
95338,4748,454,4,769.51
95339,18443,91,3,272.24
95340,10316,95,4,1797.82
95341,14635,386,3,261.84
95342,4447,185,3,1067.42
95343,12391,258,2,1696.47
95344,12988,109,1,568.73
95345,17613,92,1,1145.86
95346,17152,247,1,1746.34
95347,14744,57,2,217.88
95348,14213,349,3,498.85
95349,17831,190,2,674.84
95350,14827,151,2,835.37
95351,19061,113,5,856.15
95352,4213,315,3,908.8
95353,16323,174,2,1535.8
95354,6228,442,2,81.27
95355,8774,359,1,124.65
95356,16461,142,2,505.98
95357,4889,147,3,241.08
95358,4103,367,1,1737.66
95359,18765,377,4,489.71
95360,3456,473,4,1593.97
95361,14185,98,3,1574.22
95362,12618,316,2,135.61
95363,15436,273,1,1063.37
95364,4927,455,2,851.64
95365,1530,375,1,645.87
95366,5422,499,4,316.48
95367,19497,28,5,616.87
95368,1652,322,3,788.9
95369,19856,267,4,370.74
95370,5886,259,4,287.35
95371,8086,447,2,1146.01
95372,2617,456,5,1967.05
95373,16914,391,4,1827.12
95374,19907,234,2,1795.77
95375,18291,311,5,1624.18
95376,945,390,5,102.34
95377,17318,66,2,1475.6
95378,1342,242,3,225.43
95379,1525,95,1,1797.82
95380,14344,149,1,1782.59
95381,3620,402,2,445.8
95382,7831,223,5,364.76
95383,16991,359,1,124.65
95384,18796,310,2,465.62
95385,2767,474,4,1513.57
95386,3479,201,2,855.0
95387,1262,332,5,1589.7
95388,12562,375,3,645.87
95389,17874,318,2,1776.5
95390,17310,82,1,454.06
95391,9494,96,1,1355.5
95392,11121,449,3,1880.9
95393,14647,52,4,220.89
95394,2759,134,2,95.67
95395,7054,426,5,1357.08
95396,19569,80,4,1674.51
95397,16574,120,4,1809.9
95398,16473,225,4,1411.94
95399,17472,149,2,1782.59
95400,16618,431,4,246.0
95401,7465,263,4,925.28
95402,8759,278,2,170.9
95403,3072,216,3,930.9
95404,8488,400,3,1644.9
95405,14442,360,5,433.46
95406,10622,460,4,697.49
95407,5719,124,2,65.41
95408,16911,232,3,1237.13
95409,2514,295,2,1050.6
95410,7181,21,1,1776.56
95411,10700,482,1,388.67
95412,12012,219,1,167.34
95413,7457,19,5,750.14
95414,12224,378,2,1537.54
95415,1409,383,4,1169.06
95416,10069,492,5,1532.63
95417,10045,347,5,1123.58
95418,5215,4,3,1669.86
95419,16257,174,1,1535.8
95420,14828,294,1,298.98
95421,17176,70,4,87.09
95422,10096,378,1,1537.54
95423,5880,254,3,1702.95
95424,18259,470,4,514.22
95425,17508,195,1,1106.47
95426,7694,130,2,1098.0
95427,1427,36,4,743.14
95428,13898,449,3,1880.9
95429,14496,205,2,800.84
95430,5775,295,4,1050.6
95431,8856,443,3,707.38
95432,18545,119,5,169.86
95433,4232,32,1,626.19
95434,19263,140,1,933.64
95435,19593,271,4,531.95
95436,7763,380,4,1581.45
95437,4295,234,2,1795.77
95438,17271,461,1,181.65
95439,14499,420,5,849.69
95440,16708,264,1,429.49
95441,1676,155,1,1656.43
95442,906,119,5,169.86
95443,1398,398,5,808.54
95444,11979,74,5,1410.15
95445,168,403,4,443.32
95446,16644,283,4,1735.94
95447,18609,416,1,1349.98
95448,2837,306,3,634.28
95449,18236,114,3,1906.09
95450,13738,282,2,236.87
95451,1143,187,5,400.5
95452,7483,133,1,658.89
95453,5595,499,2,316.48
95454,4118,256,1,53.81
95455,2892,433,5,201.29
95456,14691,148,5,209.8
95457,2245,369,3,505.76
95458,15671,180,1,1309.54
95459,16802,442,1,81.27
95460,3709,345,5,1782.98
95461,13920,303,5,716.03
95462,5641,416,5,1349.98
95463,5997,202,1,782.25
95464,19233,464,5,1195.56
95465,16368,278,5,170.9
95466,12484,119,5,169.86
95467,13963,176,2,1739.37
95468,93,443,5,707.38
95469,19994,206,2,168.23
95470,4453,344,4,822.0
95471,5463,434,5,349.32
95472,19224,57,2,217.88
95473,19700,339,1,399.05
95474,13023,337,3,376.5
95475,4566,40,1,212.42
95476,829,230,5,460.72
95477,17306,38,3,1494.01
95478,14983,336,1,1592.44
95479,9562,45,2,1749.65
95480,13963,180,5,1309.54
95481,12869,414,4,1776.81
95482,17337,247,2,1746.34
95483,9692,83,2,301.74
95484,5194,10,1,680.18
95485,5746,306,3,634.28
95486,12642,196,5,406.2
95487,13051,387,4,1296.06
95488,10995,438,1,1396.18
95489,5522,288,4,260.61
95490,5927,293,5,524.15
95491,3490,459,3,682.49
95492,9495,111,3,1518.75
95493,8225,319,5,1702.69
95494,3880,200,5,810.38
95495,11838,283,5,1735.94
95496,2021,161,1,1712.02
95497,15564,191,2,1008.37
95498,7215,22,3,1147.96
95499,4143,426,4,1357.08
95500,12524,409,1,1415.62
95501,1110,432,5,1092.57
95502,7867,497,2,934.53
95503,14163,349,1,498.85
95504,4990,255,1,1248.19
95505,17066,306,3,634.28
95506,13034,434,5,349.32
95507,9579,343,2,1795.03
95508,19157,151,5,835.37
95509,104,50,4,1635.61
95510,3767,231,1,80.96
95511,2021,372,2,886.15
95512,16478,220,2,1215.84
95513,478,211,4,644.0
95514,5315,66,3,1475.6
95515,4530,423,1,720.13
95516,13535,133,3,658.89
95517,11883,107,5,1677.89
95518,9718,181,5,1165.39
95519,4331,21,3,1776.56
95520,14000,134,4,95.67
95521,16948,487,5,606.44
95522,16050,158,2,280.21
95523,16987,498,3,1231.75
95524,12902,437,1,1299.97
95525,2587,243,2,1626.41
95526,19737,376,4,1630.28
95527,6754,472,5,592.35
95528,17296,117,4,215.32
95529,18904,448,3,453.88
95530,2739,61,1,1726.6
95531,570,22,4,1147.96
95532,16146,437,5,1299.97
95533,19280,326,1,1762.86
95534,10077,221,1,1692.76
95535,11449,331,4,418.75
95536,8878,263,4,925.28
95537,7260,167,2,144.87
95538,18399,150,2,920.02
95539,7479,12,5,230.47
95540,10547,140,4,933.64
95541,15969,13,1,518.16
95542,13509,477,1,1235.72
95543,11010,330,3,1845.98
95544,13283,46,3,1092.03
95545,3698,142,4,505.98
95546,18598,163,3,1069.42
95547,4668,155,4,1656.43
95548,11298,202,2,782.25
95549,5267,253,1,1767.96
95550,13409,497,1,934.53
95551,12567,63,3,149.3
95552,16759,454,2,769.51
95553,11093,85,4,1888.96
95554,14930,330,2,1845.98
95555,599,335,1,458.01
95556,14108,36,3,743.14
95557,10895,140,4,933.64
95558,8728,415,1,1770.98
95559,421,114,2,1906.09
95560,16802,246,2,63.91
95561,8363,213,5,1576.62
95562,17812,67,1,1000.62
95563,553,153,1,1022.71
95564,2736,1,1,100.63
95565,2959,407,5,952.26
95566,3402,194,4,551.5
95567,17387,268,1,1270.69
95568,5400,154,2,1393.58
95569,5217,337,3,376.5
95570,5102,465,3,91.37
95571,12326,97,3,1608.02
95572,12087,21,1,1776.56
95573,9256,389,2,112.52
95574,9233,57,2,217.88
95575,8741,146,1,425.48
95576,11780,39,2,1583.05
95577,16420,127,2,1267.5
95578,18358,441,2,1822.07
95579,5402,150,2,920.02
95580,12171,328,3,423.78
95581,3833,51,2,1396.79
95582,18653,345,5,1782.98
95583,10571,282,3,236.87
95584,17573,90,5,1623.29
95585,10444,243,2,1626.41
95586,6618,486,1,394.05
95587,16767,18,3,1812.28
95588,10714,124,3,65.41
95589,15690,459,3,682.49
95590,16083,324,2,518.29
95591,7782,355,2,750.23
95592,7565,176,2,1739.37
95593,4335,462,2,1828.6
95594,11901,167,4,144.87
95595,4011,435,1,472.51
95596,1629,75,5,611.62
95597,16516,465,2,91.37
95598,5466,95,1,1797.82
95599,2634,145,1,255.19
95600,2902,425,3,273.63
95601,17877,179,2,1104.94
95602,17166,177,1,1609.63
95603,2100,443,5,707.38
95604,17820,367,5,1737.66
95605,18245,164,3,644.6
95606,14238,255,4,1248.19
95607,5210,272,1,1919.67
95608,370,244,5,1961.23
95609,3227,225,5,1411.94
95610,1154,320,4,432.18
95611,19153,442,3,81.27
95612,17378,149,5,1782.59
95613,5804,500,2,351.71
95614,14153,202,2,782.25
95615,10635,5,4,1275.3
95616,9329,173,5,1677.2
95617,12811,439,3,1216.5
95618,6148,276,1,293.41
95619,388,58,4,974.28
95620,15671,266,2,1917.66
95621,4658,83,5,301.74
95622,12363,199,2,102.98
95623,14387,20,5,1049.67
95624,6730,139,2,925.04
95625,18806,240,5,916.93
95626,413,463,5,1046.5
95627,18328,234,1,1795.77
95628,17234,386,4,261.84
95629,12057,212,2,213.62
95630,13803,328,3,423.78
95631,1243,90,2,1623.29
95632,510,339,5,399.05
95633,2702,409,3,1415.62
95634,13911,76,2,720.5
95635,9339,174,3,1535.8
95636,9963,354,1,911.29
95637,8031,346,5,1874.22
95638,6999,394,4,1061.14
95639,1286,85,1,1888.96
95640,14912,273,4,1063.37
95641,15554,326,5,1762.86
95642,7360,237,1,738.34
95643,8391,35,1,234.24
95644,18130,297,4,337.45
95645,11677,12,2,230.47
95646,6472,396,3,356.22
95647,15974,3,5,349.86
95648,16329,453,4,479.19
95649,18630,416,2,1349.98
95650,8408,196,2,406.2
95651,12448,302,3,1299.08
95652,14472,194,3,551.5
95653,2999,58,3,974.28
95654,10494,189,3,916.25
95655,17129,442,3,81.27
95656,17631,45,4,1749.65
95657,13431,211,4,644.0
95658,10528,218,1,1323.46
95659,15720,256,2,53.81
95660,19986,1,4,100.63
95661,17550,487,3,606.44
95662,19912,393,1,186.46
95663,5402,260,5,1016.37
95664,6336,482,1,388.67
95665,18367,33,3,199.24
95666,10428,313,1,69.29
95667,15801,33,1,199.24
95668,15506,472,5,592.35
95669,5840,144,2,1442.98
95670,18094,460,2,697.49
95671,8700,259,3,287.35
95672,5409,240,2,916.93
95673,8408,211,3,644.0
95674,6097,385,2,1092.26
95675,494,384,1,448.2
95676,18167,457,1,1592.96
95677,14936,276,4,293.41
95678,6928,309,2,1401.78
95679,18387,424,2,823.51
95680,12801,321,3,1825.77
95681,17446,245,2,597.47
95682,12588,143,3,1350.5
95683,16946,43,5,1935.1
